时间,方向,OpId,命令,长度,摘要,Hex
2026-03-01 03:48:28.910,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:28.912,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:28.914,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:29.225,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:29.227,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:29.229,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:29.530,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:29.531,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:29.533,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:29.834,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:29.836,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:29.838,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:30.158,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:30.160,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:30.162,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:30.462,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:30.464,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:30.466,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:30.767,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:30.769,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:30.771,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:31.072,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:31.074,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:31.076,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:31.377,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:31.379,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:31.381,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:31.682,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:31.684,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:31.686,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:31.996,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:31.998,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:32.000,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
